grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_Late (31-120 days),int_rate,loan_amnt,funded_amnt,funded_amnt_inv,term,installment,emp_length,annual_inc,issue_month,issue_year,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.91,0.211286504,0.211286504,0.211286504,0,0.006808708,3.52E-05,0.809931599,0.000211287,0.035408097,0.000142794,0,1.76E-05,0.000193679,0,0.213804335,0.000917336,0.000211287,0,0,0.242067657,0.242067602,0.211286504,0.030781098,0,0,0,0.016986202,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19.91,0.295713557,0.295713557,0.295361517,1.41E-05,0.007819934,0.000140816,0.704079898,0.000168979,0.028318094,0.000303881,0,1.41E-05,9.86E-05,0,0.273858917,0.001374364,0.000197142,0,0,0.257962765,0.257655927,0.126604972,0.131357793,0,0,0,0.007819934,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,19.91,0.16541097,0.16541097,0.16489406,1.03E-05,0.00437419,0.000103382,0.837393034,0.000124058,0.020790091,0.00021214,0,3.10E-05,0.000124058,0,0.288269967,0.000776398,0.000217102,0,0,0.215820996,0.215146637,0.16541097,0.050410027,0,0,0,0.102668728,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.42,0.204546354,0.204546354,0.204546354,0,0.006835121,2.05E-05,0.797730782,0.000245456,0.041134272,0.000380047,0,0,0.000102273,0,0.263332976,0.001487052,0.000204546,0,0,0.234712032,0.234712032,0.204546354,0.030165678,0,0,0,0.118717477,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.65,0.170305338,0.170305338,0.170305338,0,0.005547526,0.000153275,0.875369438,0.000204366,0.034248404,0.000325964,0,5.11E-05,0.000170305,0,0.173030224,0.001006505,0.000408733,0,0,0.180113904,0.180113904,0.170305338,0.009808566,0,0,0,0.146935018,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16.77,0.183329479,0.183329479,0.183329479,0,0.006515426,5.16E-05,0.852094763,0.000309853,0.051926138,0.000619705,0,5.16E-05,0.000103284,0,0.155468563,0.00235488,0.000206568,0,0,0.23443799,0.234437865,0.183329479,0.051108386,0,0,0,0.006785256,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.69,0.259489217,0.259489217,0.259489217,2.00E-05,0.005863259,2.00E-05,0.598821269,0.000239529,0.040140986,0.000273861,0,0,0.000339332,0,0.340928909,0.001175686,0.000538939,0,0,0.347361048,0.347361048,0.259489217,0.087871831,0,0,0,0.071787891,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,17.27,0.350975668,0.179498985,0.178997591,2.01E-05,0.004487274,0.000160446,0.802230098,0.000240669,0.040332118,0.000390486,0,2.01E-05,0.000100279,0,0.215077889,0.001181284,0.000120335,0.049382276,0.049243691,0.214867705,0.21426864,0.130116708,0.084750997,0,0,0,0.004487274,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,14.65,0.252197777,0.252197777,0.252197777,1.43E-05,0.00595358,1.43E-05,0.713430769,0.000171223,0.028694186,0.000234861,0,2.85E-05,8.56E-05,0,0.095043247,0.000819019,0.000199761,0,0,0.304255821,0.304255821,0.252197777,0.052058044,0,0,0,0.197118211,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16.77,0.121191694,0.121191694,0.121191694,0,0.004307001,1.51E-05,0.939235632,0.000181788,0.030464562,0.000327824,0,4.54E-05,0.000212085,0,0.092226879,0.001013466,0.000302979,0,0,0.155538362,0.15553833,0.121191694,0.034119552,0.000227065,0,0,0.009188451,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10.65,0.191236372,0.191236372,0.190758281,1.91E-05,0.004124777,0,0.879610817,0.000229484,0.038457634,0.000415557,0,1.91E-05,0.000133865,0,0.213611028,0.000575621,0.000286855,0,0,0.167769948,0.167352479,0.105091653,0.046455713,1.91E-05,0.016203458,0.002916622,1.91E-05,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.65,0.062303477,0.062303477,0.062303477,0,0.002029491,0.00017801,0.979054644,0.000213612,0.035797798,9.59E-05,0,1.78E-05,0.000160209,0,0.117682368,0.000817066,0.000213612,0,0,0.073040469,0.073040503,0.062303477,0.010737025,0,0,0,0.002106214,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17.27,0.334762148,0.239020173,0.239020173,2.68E-05,0.005975103,0.000187467,0.803429154,0.000321372,0.053856534,0.000352438,0,0,0.000187467,2.68E-05,0.263631887,0.001896093,0.000749867,0,0,0.149377566,0.149377566,0.075330053,0.073444941,0,0.000602572,0,0.005975103,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,14.27,0.254934251,0.254934251,0.254934251,0,0.008746612,9.31E-05,0.691372375,0.000186253,0.031212955,0.000352484,0,1.55E-05,0.000155211,0,0.244410937,0.001294461,0.00027938,0,0,0.282060652,0.282060652,0.254934251,0.027126401,0,0,0,0.203461745,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21.28,0.106264955,0.106264955,0.106264955,1.30E-05,0.002891703,7.78E-05,0.971935563,0.00015551,0.026060832,0.00016173,0,3.89E-05,7.78E-05,0,0.116787777,0.000957681,0.000142551,0,0,0.054085881,0.054085881,0.019773446,0.029363469,0,0.004948966,4.67E-05,0.002891703,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,14.65,0.198509337,0.198509337,0.198509337,0,0.006847513,0.000119106,0.807271304,0.000158807,0.026613485,0.000157219,0,1.32E-05,0.000105872,0,0.256699041,0.001052099,0.000238211,0,0,0.245653987,0.245653981,0.198509337,0.047144644,0,0,0,0.033526639,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17.58,0.326828181,0.211522887,0.211133342,1.56E-05,0.005323209,0.000109073,0.685599046,0.000186982,0.031334993,0.000292782,0,0,0.000202563,1.56E-05,0.32187317,0.001237195,0.000327218,0,0,0.28198914,0.28147113,0.211522887,0.070466182,0,0,0,0.144056981,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.77,0.083589947,0.083589947,0.083589947,0,0.002970708,9.14E-05,0.979569689,0.000156731,0.026265529,0.000264092,0,0,0.000117548,0,0.093503192,0.000881613,0.000352645,0,0,0.062384875,0.062384875,0.043548403,0.018702075,0,0.000134397,0,0.002970708,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.49,0.08645315,0.08645315,0.08645315,0,0.002933644,5.76E-05,0.968275278,0.000345813,0.057952428,0.000521889,0,0,0.000115271,0,0.079104632,0.002397634,0.000201724,0,0,0.093565362,0.093565362,0.08645315,0.007112212,0,0,0,0.073184897,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16.77,0.197449606,0.197449606,0.197449606,0,0.007017194,4.94E-05,0.822706691,0.00019745,0.033089263,0.000338462,0,1.65E-05,0.000213904,0,0.188284653,0.001596051,0.000312629,0,0,0.252512819,0.252512871,0.197449606,0.055063265,0,0,0,0.007264829,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.9,0.086120155,0.086120155,0.086120155,0,0.002734614,5.98E-06,0.89708495,7.18E-05,0.012026919,8.88E-05,0,0,7.18E-05,0,0.381942888,0.000328931,0.000227262,0,0,0.098437246,0.098437251,0.086120155,0.012317096,0,0,0,0.002775102,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.65,0.123650567,0.123650567,0.123650567,0,0.004265326,0,0.927379252,0.000123651,0.020721774,0.000170638,0,2.06E-05,0.000123651,0,0.176366925,0.000808881,0.000370952,0,0,0.130858158,0.130858158,0.123650567,0.007207592,0,0,0,0.113826529,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.49,0.191787414,0.191787414,0.191787414,0,0.006507521,0,0.836890534,0.000209223,0.035062226,0.000380436,0,5.23E-05,0.000261528,0,0.198447668,0.001133289,0.000505621,0,0,0.233862365,0.233862434,0.191787414,0.04207502,0,0,0,0.026000968,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,21.67,0.08999714,0.08937647,0.089066135,1.24E-05,0.00245177,1.24E-05,0.931004896,0.000148961,0.024963345,0.000308101,0,2.48E-05,0.000111721,1.24E-05,0.26944523,0.001132102,0.000235855,0,0,0.101808861,0.101455576,0.08937647,0.012432391,0,0,0,0.084717722,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.9,0.234393135,0.234393135,0.234393135,0,0.007334317,3.13E-05,0.812562867,0.000187515,0.031424306,0.000150793,0,1.56E-05,0.000171888,0,0.025251954,0.000104696,0.00045316,0,0,0.243106934,0.243106934,0.234393135,0.008713799,0,0,0,0.004886941,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.91,0.212155035,0.212155035,0.212155035,1.18E-05,0.005610204,0,0.766115406,0.000141437,0.023702432,8.03E-05,0,0,0.000117864,0,0.138431161,0.000916981,0.000471456,0,0,0.306770755,0.30677076,0.212155035,0.094335444,0.000280298,0,0,0.127101257,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17.27,0.212215998,0.133847662,0.133696079,6.06E-06,0.003345979,1.82E-05,0.909497135,7.28E-05,0.012193325,4.55E-05,0,6.06E-06,6.67E-05,0,0.044468347,0.000323175,0.000187963,0,0,0.175059524,0.174861496,0.133847662,0.041211862,0,0,0,0.094952835,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,14.27,0.135277651,0.135277651,0.135277651,0,0.004641241,0.00012175,0.91988803,0.000162333,0.027204336,0.000208192,0,1.35E-05,0.00012175,0,0.152904329,0.001099807,0.000202916,0,0,0.144363169,0.144363169,0.135277651,0.009085518,0,0,0,0.121240025,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12.69,0.222326307,0.222326307,0.222326307,0,0.007457917,0.00015073,0.791330923,0.000226095,0.037889678,0.000185774,0,0,7.54E-05,0,0.168440439,0.001409323,0.000244936,0,0,0.268358373,0.268358404,0.222326307,0.046032097,0,0,0,0.007901251,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6.03,0.081921689,0.081921689,0.081921689,0,0.002493332,0.000109229,0.964855449,0.000218458,0.036609893,8.08E-05,0,0,0.000127434,0,0.157107595,0.000253047,0.000309482,0,0,0.089755263,0.089755223,0.081921689,0.007833534,0,0,0,0.00252956,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12.69,0.173458671,0.173458671,0.173458671,0,0.005818795,0,0.867293354,0.000297358,0.049832198,0.000281251,0,4.96E-05,0.000247798,0,0.189540768,0.002039378,0.000644275,0,0,0.209374397,0.20937428,0.173458671,0.035915609,0,0,0,0.006150101,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12.42,0.134095694,0.134095694,0.134095694,0,0.004480983,0.000131181,0.874537134,0.000174907,0.02931157,0.000290929,0,4.37E-05,0.000116605,0,0.339597345,0.001147101,0.000276937,0,0,0.15276473,0.15276473,0.134095694,0.018669036,0,0,0,0.005327097,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,17.27,0.301036538,0.301036538,0.300498973,2.15E-05,0.007525483,0.000129016,0.602073076,0.000258031,0.043241748,0.000136327,0,4.30E-05,0.000107513,0,0.150217232,0.001707307,0.000215026,0.082621843,0.082473475,0.360750146,0.360107863,0.21841491,0.142335236,0,0,0,0.007525483,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.65,0.101128719,0.101128719,0.100566893,2.25E-05,0.002181234,2.25E-05,0.943868045,0.000269677,0.045193301,0.000121354,0,0,8.99E-05,0,0.18472846,0.00175964,0.000202257,0,0,0.110293228,0.109680838,0.101128719,0.009164509,0,0,0,0.088684044,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,16.29,0.123857261,0.123857261,0.123857261,0,0.004372265,5.16E-05,0.912053906,0.000123857,0.020756413,0.000173916,0,0,6.19E-05,0,0.236732512,0.000994987,0.000154822,0,0,0.151574039,0.151574039,0.123857261,0.027716778,0,0,0,0.059868988,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13.49,0.152755051,0.152755051,0.152755051,0,0.005183106,7.64E-05,0.916530303,0.000152755,0.025599201,0.000271522,0,1.27E-05,0.000140025,0,0.04352246,0.000351337,0.000241862,0,0,0.17803189,0.178031938,0.152755051,0.025276887,0,0,0,0.005426114,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.65,0.16538151,0.16538151,0.16538151,0,0.005387027,1.38E-05,0.854471135,0.000165382,0.027715185,0.000329936,0,0,0.000137818,0,0.279908206,0.001080493,0.000702871,0,0,0.176126071,0.176126071,0.16538151,0.010744561,0,0,0,0.138459743,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.65,0.146268592,0.146268592,0.146268592,0,0.004764595,6.27E-05,0.912716012,0.000250746,0.042020877,0.000112418,0,0,0.000146269,0,0.130492479,0.00163194,0.000229851,0,0,0.160639063,0.160639063,0.146268592,0.014370471,0,0,0,0.1036127,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,19.42,0.066732703,0.066732703,0.066732703,8.14E-06,0.001746606,2.44E-05,0.976576139,9.77E-05,0.016365788,2.28E-05,0,1.63E-05,4.07E-05,0,0.084571494,0.000719411,4.88E-05,0,0,0.096802257,0.096802296,0.066732703,0.030069593,0,0,0,0.037639442,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,12.69,0.146927139,0.146927139,0.146927139,0,0.004928776,0,0.923542016,0.000167917,0.028140045,0.000290076,1.40E-05,2.80E-05,0.000111944,0,0.081019822,0.000716445,0.00036382,0,0,0.157172019,0.157172019,0.146927139,0.01024488,0,0,0,0.0618678,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.71,0.157962961,0.157962961,0.157962961,0,0.005224963,0.000135397,0.88278729,0.000270794,0.045380502,0.000474115,0,0,0.000180529,2.26E-05,0.212437616,0.001182466,0.00058672,0,0,0.179001371,0.179001371,0.157962961,0.02103841,0,0,0,0.095568268,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,22.06,0.155311557,0.155311557,0.15505778,1.02E-05,0.004294923,8.12E-05,0.862841983,0.000121813,0.020413826,0.000208909,0,2.03E-05,0.000142115,0,0.269247303,0.000910552,0.000274079,0.045922582,0.045847464,0.206024333,0.205687825,0.109388975,0.096635358,0,0,0,0.004294923,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11.71,0.316220629,0.202381203,0.201985927,1.58E-05,0.004472308,9.49E-05,0.755767304,0.000189732,0.031795984,0.000158743,0,0,0.000237165,0,0.260044034,0.000732051,0.000426898,0,0,0.239715317,0.239247152,0.202381203,0.037334114,0,0,0,0.146131719,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27,0.292116163,0.292116163,0.292116163,1.67E-05,0.007302403,0.000166924,0.751155848,0.000200308,0.03356832,0.000355714,0,3.34E-05,0.000217001,0,0.336000357,0.001437212,0.000434001,0,0,0.167542808,0.167542808,0.051376556,0.057976712,0,0.05818954,0.010443019,0.007302403,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.03,0.041889441,0.041889441,0.041889441,0,0.001274995,0,0.993378163,0.000143621,0.024068476,2.76E-05,0,0,7.18E-05,0,0.037006329,0.000160377,0.000335116,0,0,0.045894799,0.045894789,0.041889441,0.004005349,0,0,0,0.001290913,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,12.69,0.071640638,0.071640638,0.071640638,1.19E-05,0.00161872,1.19E-05,0.967148619,0.000143281,0.024011554,0.000163102,1.19E-05,0,7.16E-05,0,0.180319487,0.000597005,0.000202982,0.018239707,0.018239707,0.077552305,0.077552305,0.053400932,0.024151373,0,0,0,0.00161872,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.91,0.218880963,0.218880963,0.218880963,0,0.007053616,0.00031773,0.882584527,0.000423641,0.070995099,0.000728662,0,7.06E-05,0.000247124,0,0.230636989,0.001683971,0.000423641,0,0,0.086571657,0.086571657,0.060043638,0.017410215,0,0.009117804,8.97E-05,0.007053616,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.58,0.199643239,0.199643239,0.199643239,1.25E-05,0.005024147,0.000124777,0.811050657,0.000149732,0.02509266,0.000194153,0,0,9.98E-05,0,0.264103049,0.001086808,0.000199643,0.05510116,0.05510116,0.240794077,0.240794077,0.144542079,0.096251998,0,0,0,0.005024147,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.9,0.18089855,0.18089855,0.18089855,0,0.005744132,0.000120599,0.868313041,0.000361797,0.060631164,0.000397072,0,0,0.000331647,0,0.158859077,0.001109511,0.000391947,0,0,0.206741943,0.206742019,0.18089855,0.025843468,0,0,0,0.005983823,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.91,0.052436453,0.052436453,0.052436453,0,0.001689765,5.83E-05,0.983183496,8.74E-05,0.014645793,4.46E-05,0,0,5.10E-05,0,0.121091792,0.000579714,0.000131091,0,0,0.060817869,0.060817838,0.052436453,0.008381384,0,0,0,0.001752543,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,0.165488143,0.165488143,0.165488143,0,0.005254858,0.000174198,0.870990226,0.000209038,0.035031227,0.000142494,0,0,0.000139358,0,0.233808616,0.001053898,0.000226457,0,0,0.182798377,0.182798377,0.165488143,0.017310234,0,0,0,0.093691199,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16.77,0.322009402,0.322009402,0.321581767,1.71E-05,0.007963083,0,0.650005699,0.000205265,0.034398986,0.000396503,0,0,0.000102632,0,0.188227966,0.001363301,0.000119738,0,0,0.311630693,0.311219821,0.138344305,0.116089478,0,0.057196909,0.009839706,0.007963083,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.65,0.29664143,0.29664143,0.29664143,0,0.0096626,0,0.556202682,0.000148321,0.02485608,0.000182929,0,0,6.18E-05,0,0.305392353,0.000682275,0.000111241,0,0,0.347823564,0.347823572,0.29664143,0.051182142,0,0,0,0.009783976,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.49,0.072244828,0.072244828,0.072244828,0,0.002451387,0,0.963264372,0.00014449,0.024214058,0.000139433,0,0,9.63E-05,0,0.186620431,0.001009019,0.000192653,0,0,0.088211053,0.088211055,0.072244828,0.015966227,0,0,0,0.002563006,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.49,0.109764424,0.109764424,0.109764424,0,0.00372449,0.000128058,0.91470353,0.000219529,0.036789376,0.000281363,0,1.83E-05,0.000109764,0,0.277905227,0.001673907,0.000128058,0,0,0.134014022,0.134013946,0.109764424,0.024249522,0,0,0,0.003922066,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.42,0.063802449,0.063802449,0.063802449,0,0.002132217,0,0.911463554,0.000364585,0.06109844,0.000599135,0,3.04E-05,0.000364585,0,0.370145349,0.002518678,0.000789935,0,0,0.077549909,0.077550054,0.063802449,0.012836141,0.000911464,0,0,0.002200881,0,0
