,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,sub_grade_G5,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_In Grace Period,loan_status_Late (16-30 days),loan_status_Late (31-120 days),issue_month,issue_year
56,25000.0,25000.0,24700.0,1,13.49,575.12,3,50000.0,19.97,0.0,0.0,4.0,0.0,17849.0,62.6,12.0,5439.0,5374.04,28706.06,28361.05,19560.99,9145.07,0.0,0.0,0.0,575.12,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,10,2011
57,5000.0,5000.0,5000.0,0,6.03,152.18,4,60996.0,15.54,0.0,0.0,6.0,0.0,5389.0,27.6,15.0,0.0,0.0,5478.21268655,5478.21,5000.0,478.21,0.0,0.0,0.0,153.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
58,21000.0,21000.0,20950.0,1,12.42,471.61,10,53000.0,13.06,0.0,2.0,11.0,0.0,1501.0,10.1,24.0,0.0,0.0,4709.2,4698.0,2660.45,2048.75,0.0,0.0,0.0,471.61,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2011
59,18250.0,18250.0,18250.0,0,14.27,626.14,4,45000.0,21.2,0.0,0.0,14.0,0.0,25105.0,85.1,20.0,0.0,0.0,22539.2346561,22539.23,18250.0,4289.23,0.0,0.0,0.0,637.29,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
60,7200.0,7200.0,7200.0,0,15.96,252.99,1,64000.0,20.7,1.0,2.0,5.0,0.0,4477.0,89.5,49.0,0.0,0.0,7741.94,7741.94,7200.0,541.94,0.0,0.0,0.0,6479.78,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
61,12000.0,12000.0,12000.0,0,7.9,375.49,0,135000.0,5.36,0.0,0.0,6.0,0.0,7583.0,64.8,14.0,0.0,0.0,13516.870878,13516.87,12000.0,1516.87,0.0,0.0,0.0,378.23,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
62,5000.0,5000.0,5000.0,0,12.69,167.73,9,43200.0,22.81,0.0,0.0,15.0,1.0,5431.0,97.0,32.0,0.0,0.0,5753.11,5753.11,5000.0,753.11,0.0,0.0,0.0,2910.68,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,2011
63,15500.0,15500.0,15500.0,1,21.67,425.19,2,35000.0,20.4,0.0,1.0,4.0,0.0,7471.0,93.4,6.0,0.0,0.0,24818.3704776,24818.37,15500.0,9318.37,0.0,0.0,0.0,5738.8,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,10,2011
64,8000.0,8000.0,7975.0,1,19.91,211.56,0,70000.0,2.43,1.0,1.0,8.0,0.0,4420.0,90.2,27.0,0.0,0.0,11771.7989264,11735.02,8000.0,3771.8,0.0,0.0,0.0,4374.76,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,2011
65,20000.0,20000.0,20000.0,1,20.89,539.84,0,77000.0,15.63,0.0,2.0,11.0,0.0,75328.0,80.8,24.0,0.0,0.0,4960.89,4960.89,1626.61,2682.75,0.0,651.53,6.71,539.84,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,2011
66,6400.0,6400.0,6400.0,0,9.91,206.24,3,40000.0,13.77,0.0,0.0,13.0,0.0,3704.0,23.7,29.0,0.0,0.0,7054.53,7054.53,6400.0,654.53,0.0,0.0,0.0,4171.27,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
67,11000.0,11000.0,11000.0,1,17.58,276.83,0,60000.0,14.46,0.0,3.0,8.0,0.0,8699.0,68.4,21.0,0.0,0.0,11018.24,11018.24,5504.37,4680.47,0.0,833.4,139.595399993,553.66,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,2011
68,6000.0,6000.0,6000.0,0,7.9,187.75,8,49000.0,14.91,0.0,0.0,3.0,0.0,830.0,83.0,17.0,0.0,0.0,6732.78759404,6732.79,6000.0,732.79,0.0,0.0,0.0,1290.74,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
69,5000.0,5000.0,5000.0,0,7.9,156.46,6,18000.0,3.47,0.0,0.0,2.0,0.0,1591.0,39.8,6.0,0.0,0.0,1925.69,1925.69,1403.08,316.11,0.0,206.5,2.04,156.46,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,2011
70,16000.0,16000.0,16000.0,0,13.49,542.89,6,107000.0,5.35,0.0,0.0,10.0,1.0,7231.0,68.9,19.0,0.0,0.0,19015.86,19015.86,16000.0,3015.86,0.0,0.0,0.0,7086.07,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,10,2011
71,12000.0,12000.0,12000.0,0,11.71,396.92,0,200000.0,5.33,0.0,0.0,6.0,0.0,0.0,4.8,30.0,0.0,0.0,13529.37,13529.37,12000.0,1529.37,0.0,0.0,0.0,7582.57,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
72,8000.0,8000.0,8000.0,0,15.27,278.39,11,67200.0,9.75,0.0,1.0,7.0,0.0,17048.0,58.0,16.0,0.0,0.0,9137.24,9137.24,8000.0,1137.24,0.0,0.0,0.0,5806.63,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,10,2011
73,14400.0,14400.0,14400.0,1,12.69,325.37,10,88000.0,22.42,0.0,1.0,17.0,0.0,22581.0,43.4,36.0,0.0,0.0,18730.973520900006,18730.97,14400.0,4330.97,0.0,0.0,0.0,6742.59,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
74,12500.0,12500.0,12500.0,1,16.77,309.12,7,42000.0,19.31,0.0,3.0,14.0,1.0,13393.0,55.1,30.0,2894.84,2894.84,15398.58,15398.58,9605.17,5793.41,0.0,0.0,0.0,309.12,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,2011
75,5300.0,5300.0,5300.0,0,7.51,164.89,8,65304.0,11.34,2.0,2.0,7.0,0.0,5031.0,26.1,25.0,0.0,0.0,5593.63,5593.63,5300.0,293.63,0.0,0.0,0.0,4114.08,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
76,15000.0,15000.0,15000.0,0,6.03,456.54,0,85000.0,1.21,0.0,0.0,15.0,0.0,8129.0,7.5,22.0,0.0,0.0,16434.8717855,16434.87,15000.0,1434.87,0.0,0.0,0.0,458.67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,2011
77,12000.0,12000.0,12000.0,0,7.51,373.33,11,41830.08,19.56,0.0,1.0,7.0,0.0,4399.0,21.8,24.0,0.0,0.0,8895.99,8895.99,6997.36,1210.37,0.0,688.26,6.8826,373.33,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,2011
78,20000.0,20000.0,19975.0,1,20.89,539.84,5,98000.0,12.33,2.0,2.0,17.0,0.0,11037.0,58.4,37.0,4939.86,4933.66,26934.79,26901.19,15060.14,11874.65,0.0,0.0,0.0,539.84,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,2011
79,35000.0,35000.0,34750.0,0,12.69,1174.07,0,139000.0,22.46,0.0,0.0,9.0,0.0,88874.0,88.2,33.0,0.0,0.0,39369.85,39088.62,35000.0,4369.85,0.0,0.0,0.0,24131.01,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,2011
80,5600.0,5600.0,5600.0,0,15.96,196.77,1,40000.0,10.29,0.0,1.0,15.0,0.0,6964.0,42.0,19.0,0.0,0.0,2668.44,2668.44,1019.47,546.05,0.0,1102.92,198.5256,196.77,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,2011
81,35000.0,35000.0,35000.0,0,7.9,1095.16,7,102000.0,13.8,0.0,0.0,19.0,0.0,36504.0,40.8,41.0,0.0,0.0,39425.4899363,39425.49,35000.0,4425.49,0.0,0.0,0.0,1096.51,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
82,4000.0,4000.0,4000.0,0,14.27,137.24,3,36000.0,13.17,0.0,2.0,5.0,0.0,4375.0,89.3,7.0,0.0,0.0,4492.66,4492.66,2554.11,864.3,14.948182948800001,1059.31,177.9322,675.92,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,2011
83,35000.0,35000.0,35000.0,0,18.25,1269.73,4,125000.0,17.93,0.0,2.0,16.0,0.0,40395.0,68.7,34.0,0.0,0.0,36863.57,36863.57,35000.0,1863.57,0.0,0.0,0.0,5527.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,10,2011
84,7000.0,7000.0,7000.0,0,7.9,219.04,1,84000.0,13.14,0.0,2.0,10.0,0.0,6874.0,29.8,30.0,0.0,0.0,7757.4,7757.4,7000.0,757.4,0.0,0.0,0.0,2943.86,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
85,2600.0,2600.0,2600.0,0,8.9,82.56,3,175000.0,8.05,0.0,1.0,14.0,0.0,80356.0,60.6,23.0,0.0,0.0,2971.5849536,2971.58,2600.0,371.58,0.0,0.0,0.0,90.36,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
86,12000.0,12000.0,12000.0,0,6.03,365.23,10,31303.0,12.0,0.0,0.0,11.0,0.0,5325.0,14.8,26.0,0.0,0.0,12539.27,12539.27,12000.0,539.27,0.0,0.0,0.0,1192.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
87,14000.0,14000.0,14000.0,0,6.03,426.1,0,47580.0,7.79,0.0,0.0,8.0,0.0,13373.0,35.4,20.0,0.0,0.0,14270.89,14270.89,14000.0,270.89,0.0,0.0,0.0,12993.28,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,2011
88,19850.0,19850.0,19600.0,1,18.25,506.77,0,65000.0,17.94,0.0,0.0,15.0,0.0,12289.0,76.8,35.0,0.0,0.0,25875.48,25549.14,19850.0,6025.48,0.0,0.0,0.0,14807.76,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,10,2011
89,9000.0,9000.0,9000.0,0,10.65,293.16,6,44640.0,24.27,0.0,1.0,4.0,0.0,10707.0,85.7,36.0,0.0,0.0,10291.77,10291.77,9000.0,1291.77,0.0,0.0,0.0,4145.44,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
90,4500.0,4500.0,4500.0,0,12.69,150.96,8,78000.0,17.66,0.0,0.0,7.0,0.0,19642.0,55.2,25.0,0.0,0.0,5429.01408627,5429.01,4500.0,929.01,0.0,0.0,0.0,313.38,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,2011
91,12700.0,12700.0,12450.0,1,7.9,256.91,0,70000.0,19.47,0.0,0.0,12.0,0.0,14787.0,34.3,40.0,0.0,0.0,13422.69,13158.44,12700.0,722.69,0.0,0.0,0.0,2127.94,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
92,2000.0,2000.0,2000.0,0,14.65,68.99,3,31200.0,7.19,1.0,1.0,5.0,1.0,402.0,26.8,13.0,0.0,0.0,2482.39912398,2482.4,2000.0,482.4,0.0,0.0,0.0,72.61,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
93,7200.0,7200.0,7200.0,0,17.58,258.79,0,65000.0,11.34,3.0,3.0,3.0,0.0,5576.0,85.8,20.0,0.0,0.0,8595.79,8595.79,7200.0,1395.79,0.0,0.0,0.0,4725.16,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
94,15000.0,15000.0,15000.0,0,12.69,503.18,10,95000.0,16.8,0.0,1.0,21.0,0.0,32784.0,55.4,60.0,0.0,0.0,17965.3178982,17965.32,15000.0,2965.32,0.0,0.0,0.0,3897.34,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
95,15000.0,15000.0,15000.0,0,13.49,508.96,7,88140.0,6.39,1.0,0.0,5.0,0.0,8052.0,71.9,24.0,0.0,0.0,17827.31,17827.31,15000.0,2827.31,0.0,0.0,0.0,6643.24,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
96,12800.0,12800.0,12800.0,0,10.65,416.94,7,52000.0,9.62,0.0,1.0,13.0,0.0,13672.0,50.1,24.0,0.0,0.0,15007.913418,15007.91,12800.0,2207.91,0.0,0.0,0.0,430.94,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
97,3000.0,3000.0,3000.0,0,6.62,92.12,9,42000.0,16.83,0.0,0.0,9.0,0.0,0.0,0.0,17.0,0.0,0.0,3314.27190334,3314.27,3000.0,314.27,0.0,0.0,0.0,104.38,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
98,1200.0,1200.0,1200.0,0,11.71,39.7,4,58700.0,12.76,0.0,0.0,4.0,0.0,9872.0,84.4,7.0,0.0,0.0,1372.34,1372.34,1200.0,172.34,0.0,0.0,0.0,661.8,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,10,2011
99,3825.0,3825.0,3825.0,0,11.71,126.52,3,26000.0,11.26,0.0,0.0,7.0,0.0,5442.0,92.2,8.0,0.0,0.0,4551.99006293,4551.99,3825.0,726.99,0.0,0.0,0.0,145.39,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
100,7000.0,7000.0,7000.0,0,14.65,241.46,2,60000.0,16.16,1.0,1.0,13.0,0.0,7353.0,44.0,22.0,0.0,0.0,8691.6631949,8691.66,7000.0,1691.66,0.0,0.0,0.0,246.77,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
101,19500.0,19500.0,19250.0,0,7.9,610.16,0,70000.0,13.78,0.0,0.0,6.0,0.0,20006.0,66.2,17.0,0.0,0.0,21440.4,21165.53,19500.0,1940.4,0.0,0.0,0.0,9848.64,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
102,1500.0,1500.0,1500.0,1,13.49,34.51,6,48000.0,20.18,0.0,1.0,9.0,0.0,7618.0,49.5,25.0,0.0,0.0,1250.64,1250.64,697.98,436.8,0.0,115.86,1.1586,34.51,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2011
103,7200.0,7200.0,7200.0,0,6.03,219.14,0,114000.0,16.58,0.0,0.0,17.0,0.0,10727.0,9.1,52.0,0.0,0.0,7888.61306953,7888.61,7200.0,688.61,0.0,0.0,0.0,221.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2011
104,5600.0,5600.0,5600.0,1,15.27,134.02,10,100800.0,18.7,0.0,1.0,21.0,0.0,39339.0,83.8,57.0,0.0,0.0,6313.95,6313.95,5600.0,713.95,0.0,0.0,0.0,1386.58,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10,2011
105,25000.0,25000.0,25000.0,0,13.49,848.27,3,60000.0,16.94,0.0,0.0,13.0,0.0,19528.0,59.7,19.0,0.0,0.0,30532.8035707,30532.8,25000.0,5532.8,0.0,0.0,0.0,863.61,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,10,2011
106,35000.0,35000.0,35000.0,1,20.89,944.71,7,150000.0,12.23,1.0,1.0,19.0,0.0,10078.0,16.4,31.0,0.0,0.0,50638.6924992,50638.69,35000.0,15638.69,0.0,0.0,0.0,22326.28,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
107,14000.0,14000.0,14000.0,1,16.77,346.21,6,65000.0,20.42,0.0,2.0,8.0,0.0,13214.0,81.1,27.0,0.0,0.0,4173.32,4173.32,1593.29,1845.91,0.0,734.12,6.78,346.21,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2011
108,11000.0,11000.0,10975.0,0,14.27,377.4,1,85000.0,17.99,0.0,2.0,10.0,0.0,11338.0,66.7,11.0,0.0,0.0,11383.25,11357.38,11000.0,383.25,0.0,0.0,0.0,10633.19,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,2011
109,27400.0,27400.0,27150.0,1,17.27,684.95,0,143500.0,17.63,0.0,0.0,16.0,0.0,64765.0,50.3,30.0,0.0,0.0,13794.54,13668.52,2763.94,3384.23,0.0,7646.37,1005.74819999,684.95,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2011
110,8875.0,8875.0,8875.0,0,16.29,313.3,2,32400.0,23.22,0.0,0.0,13.0,0.0,9928.0,79.4,23.0,0.0,0.0,11148.0347565,11148.03,8875.0,2273.03,0.0,0.0,0.0,1384.81,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2011
111,7000.0,7000.0,7000.0,1,18.25,178.71,1,20004.0,11.82,0.0,1.0,2.0,0.0,5665.0,87.2,3.0,0.0,0.0,3705.63,3705.63,1567.84,1805.99,0.0,331.8,2.92,178.71,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2011
112,5000.0,5000.0,4750.0,0,7.9,156.46,0,66000.0,24.58,0.0,0.0,9.0,0.0,24376.0,64.3,23.0,0.0,0.0,5631.83149625,5350.23,5000.0,631.83,0.0,0.0,0.0,158.43,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,2011
113,15000.0,15000.0,14975.0,0,6.03,456.54,7,90000.0,5.01,0.0,0.0,8.0,0.0,16686.0,27.9,19.0,0.0,0.0,16421.2840724,16393.92,15000.0,1421.28,0.0,0.0,0.0,1814.17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2011
114,21725.0,21725.0,21725.0,1,13.49,499.78,6,69200.0,25.04,0.0,4.0,10.0,0.0,18131.0,58.1,36.0,4726.05,4726.05,24946.7,24946.7,16998.95,7947.75,0.0,0.0,0.0,499.78,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,2011
